,LCLid,tstp,energy(kWh/hh),SUM
7462,MAC004179,2013-06-05 11:00:00.0000000,2.486,15641.759
7463,MAC004179,2013-06-05 11:30:00.0000000,1.633,15643.392
7464,MAC004179,2013-06-05 12:00:00.0000000,1.625,15645.017
7465,MAC004179,2013-06-05 12:30:00.0000000,1.626,15646.643
7466,MAC004179,2013-06-05 13:00:00.0000000,1.497,15648.14
7467,MAC004179,2013-06-05 13:30:00.0000000,1.596,15649.736
7468,MAC004179,2013-06-05 14:00:00.0000000,1.519,15651.255
7469,MAC004179,2013-06-05 14:30:00.0000000,1.512,15652.767
7470,MAC004179,2013-06-05 15:00:00.0000000,1.644,15654.411
7471,MAC004179,2013-06-05 15:30:00.0000000,1.585,15655.996
7472,MAC004179,2013-06-05 16:00:00.0000000,1.459,15657.455
7473,MAC004179,2013-06-05 16:30:00.0000000,1.513,15658.968
7474,MAC004179,2013-06-05 17:00:00.0000000,1.652,15660.62
7475,MAC004179,2013-06-05 17:30:00.0000000,2.548,15663.168
7476,MAC004179,2013-06-05 18:00:00.0000000,3.333,15666.501
7477,MAC004179,2013-06-05 18:30:00.0000000,2.015,15668.516
7478,MAC004179,2013-06-05 19:00:00.0000000,2.32,15670.836
7479,MAC004179,2013-06-05 19:30:00.0000000,2.37,15673.206
7480,MAC004179,2013-06-05 20:00:00.0000000,2.854,15676.06
7481,MAC004179,2013-06-05 20:30:00.0000000,2.884,15678.944
7482,MAC004179,2013-06-05 21:00:00.0000000,2.086,15681.03
7483,MAC004179,2013-06-05 21:30:00.0000000,1.399,15682.429
7484,MAC004179,2013-06-05 22:00:00.0000000,2.17,15684.599
7485,MAC004179,2013-06-05 22:30:00.0000000,1.674,15686.273
7486,MAC004179,2013-06-05 23:00:00.0000000,1.72,15687.993
7487,MAC004179,2013-06-05 23:30:00.0000000,1.786,15689.779
7488,MAC004179,2013-06-06 00:00:00.0000000,1.651,15691.43
7489,MAC004179,2013-06-06 00:30:00.0000000,1.826,15693.256
7490,MAC004179,2013-06-06 01:00:00.0000000,1.663,15694.919
7491,MAC004179,2013-06-06 01:30:00.0000000,1.807,15696.726
7492,MAC004179,2013-06-06 02:00:00.0000000,1.6,15698.326
7493,MAC004179,2013-06-06 02:30:00.0000000,1.857,15700.183
7494,MAC004179,2013-06-06 03:00:00.0000000,1.632,15701.815
7495,MAC004179,2013-06-06 03:30:00.0000000,1.819,15703.634
7496,MAC004179,2013-06-06 04:00:00.0000000,2.221,15705.855
7497,MAC004179,2013-06-06 04:30:00.0000000,2.347,15708.202
7498,MAC004179,2013-06-06 05:00:00.0000000,2.348,15710.55
7499,MAC004179,2013-06-06 05:30:00.0000000,2.198,15712.748
7500,MAC004179,2013-06-06 06:00:00.0000000,2.872,15715.62
7501,MAC004179,2013-06-06 06:30:00.0000000,2.473,15718.093
7502,MAC004179,2013-06-06 07:00:00.0000000,1.915,15720.008
7503,MAC004179,2013-06-06 07:30:00.0000000,1.863,15721.871
7504,MAC004179,2013-06-06 08:00:00.0000000,1.768,15723.639
7505,MAC004179,2013-06-06 08:30:00.0000000,2.091,15725.73
7506,MAC004179,2013-06-06 09:00:00.0000000,1.908,15727.638
7507,MAC004179,2013-06-06 09:30:00.0000000,2.008,15729.646
7508,MAC004179,2013-06-06 10:00:00.0000000,1.573,15731.219
7509,MAC004179,2013-06-06 10:30:00.0000000,1.878,15733.097
7510,MAC004179,2013-06-06 11:00:00.0000000,1.744,15734.841
7511,MAC004179,2013-06-06 11:30:00.0000000,1.68,15736.521
7512,MAC004179,2013-06-06 12:00:00.0000000,1.643,15738.164
7513,MAC004179,2013-06-06 12:30:00.0000000,1.744,15739.908
7514,MAC004179,2013-06-06 13:00:00.0000000,1.787,15741.695
7515,MAC004179,2013-06-06 13:30:00.0000000,1.641,15743.336
7516,MAC004179,2013-06-06 14:00:00.0000000,1.475,15744.811
7517,MAC004179,2013-06-06 14:30:00.0000000,1.891,15746.702
7518,MAC004179,2013-06-06 15:00:00.0000000,2.164,15748.866
7519,MAC004179,2013-06-06 15:30:00.0000000,1.941,15750.807
7520,MAC004179,2013-06-06 16:00:00.0000000,1.481,15752.288
7521,MAC004179,2013-06-06 16:30:00.0000000,2.003,15754.291
7522,MAC004179,2013-06-06 17:00:00.0000000,2.312,15756.603
7523,MAC004179,2013-06-06 17:30:00.0000000,2.115,15758.718
7524,MAC004179,2013-06-06 18:00:00.0000000,3.319,15762.037
7525,MAC004179,2013-06-06 18:30:00.0000000,2.021,15764.058
7526,MAC004179,2013-06-06 19:00:00.0000000,1.915,15765.973
7527,MAC004179,2013-06-06 19:30:00.0000000,2.418,15768.391
7528,MAC004179,2013-06-06 20:00:00.0000000,2.213,15770.604
7529,MAC004179,2013-06-06 20:30:00.0000000,2.879,15773.483
7530,MAC004179,2013-06-06 21:00:00.0000000,2.507,15775.99
7531,MAC004179,2013-06-06 21:30:00.0000000,1.704,15777.694
7532,MAC004179,2013-06-06 22:00:00.0000000,2.564,15780.258
7533,MAC004179,2013-06-06 22:30:00.0000000,1.455,15781.713
7534,MAC004179,2013-06-06 23:00:00.0000000,1.779,15783.492
7535,MAC004179,2013-06-06 23:30:00.0000000,1.563,15785.055
7536,MAC004179,2013-06-07 00:00:00.0000000,1.745,15786.8
7537,MAC004179,2013-06-07 00:30:00.0000000,1.604,15788.404
7538,MAC004179,2013-06-07 01:00:00.0000000,1.958,15790.362
7539,MAC004179,2013-06-07 01:30:00.0000000,1.791,15792.153
7540,MAC004179,2013-06-07 02:00:00.0000000,1.697,15793.85
7541,MAC004179,2013-06-07 02:30:00.0000000,1.815,15795.665
7542,MAC004179,2013-06-07 03:00:00.0000000,1.593,15797.258
7543,MAC004179,2013-06-07 03:30:00.0000000,1.892,15799.15
7544,MAC004179,2013-06-07 04:00:00.0000000,2.105,15801.255
7545,MAC004179,2013-06-07 04:30:00.0000000,2.594,15803.849
7546,MAC004179,2013-06-07 05:00:00.0000000,1.841,15805.69
7547,MAC004179,2013-06-07 05:30:00.0000000,2.628,15808.318
7548,MAC004179,2013-06-07 06:00:00.0000000,1.996,15810.314
7549,MAC004179,2013-06-07 06:30:00.0000000,2.748,15813.062
7550,MAC004179,2013-06-07 07:00:00.0000000,2.014,15815.076
7551,MAC004179,2013-06-07 07:30:00.0000000,1.819,15816.895
7552,MAC004179,2013-06-07 08:00:00.0000000,2.002,15818.897
7553,MAC004179,2013-06-07 08:30:00.0000000,1.678,15820.575
7554,MAC004179,2013-06-07 09:00:00.0000000,2.504,15823.079
7555,MAC004179,2013-06-07 09:30:00.0000000,2.195,15825.274
7556,MAC004179,2013-06-07 10:00:00.0000000,1.832,15827.106
7557,MAC004179,2013-06-07 10:30:00.0000000,1.878,15828.984
7558,MAC004179,2013-06-07 11:00:00.0000000,1.643,15830.627
7559,MAC004179,2013-06-07 11:30:00.0000000,3.551,15834.178
7560,MAC004179,2013-06-07 12:00:00.0000000,2.884,15837.062
7561,MAC004179,2013-06-07 12:30:00.0000000,1.56,15838.622
7562,MAC004179,2013-06-07 13:00:00.0000000,2.603,15841.225
7563,MAC004179,2013-06-07 13:30:00.0000000,3.195,15844.42
7564,MAC004179,2013-06-07 14:00:00.0000000,3.261,15847.681
7565,MAC004179,2013-06-07 14:30:00.0000000,2.381,15850.062
7566,MAC004179,2013-06-07 15:00:00.0000000,2.619,15852.681
7567,MAC004179,2013-06-07 15:30:00.0000000,3.583,15856.264
7568,MAC004179,2013-06-07 16:00:00.0000000,3.303,15859.567
7569,MAC004179,2013-06-07 16:30:00.0000000,1.826,15861.393
7570,MAC004179,2013-06-07 17:00:00.0000000,1.739,15863.132
7571,MAC004179,2013-06-07 17:30:00.0000000,3.069,15866.201
7572,MAC004179,2013-06-07 18:00:00.0000000,3.574,15869.775
7573,MAC004179,2013-06-07 18:30:00.0000000,2.069,15871.844
7574,MAC004179,2013-06-07 19:00:00.0000000,1.426,15873.27
7575,MAC004179,2013-06-07 19:30:00.0000000,2.209,15875.479
7576,MAC004179,2013-06-07 20:00:00.0000000,1.89,15877.369
7577,MAC004179,2013-06-07 20:30:00.0000000,2.871,15880.24
7578,MAC004179,2013-06-07 21:00:00.0000000,3.032,15883.272
7579,MAC004179,2013-06-07 21:30:00.0000000,2.098,15885.37
7580,MAC004179,2013-06-07 22:00:00.0000000,1.586,15886.956
7581,MAC004179,2013-06-07 22:30:00.0000000,2.349,15889.305
7582,MAC004179,2013-06-07 23:00:00.0000000,1.629,15890.934
7583,MAC004179,2013-06-07 23:30:00.0000000,1.556,15892.49
7584,MAC004179,2013-06-08 00:00:00.0000000,1.748,15894.238
7585,MAC004179,2013-06-08 00:30:00.0000000,1.554,15895.792
7586,MAC004179,2013-06-08 01:00:00.0000000,1.889,15897.681
7587,MAC004179,2013-06-08 01:30:00.0000000,1.578,15899.259
7588,MAC004179,2013-06-08 02:00:00.0000000,1.969,15901.228
7589,MAC004179,2013-06-08 02:30:00.0000000,1.554,15902.782
7590,MAC004179,2013-06-08 03:00:00.0000000,2.042,15904.824
7591,MAC004179,2013-06-08 03:30:00.0000000,1.616,15906.44
7592,MAC004179,2013-06-08 04:00:00.0000000,2.518,15908.958
7593,MAC004179,2013-06-08 04:30:00.0000000,2.122,15911.08
7594,MAC004179,2013-06-08 05:00:00.0000000,2.219,15913.299
7595,MAC004179,2013-06-08 05:30:00.0000000,2.284,15915.583
7596,MAC004179,2013-06-08 06:00:00.0000000,2.415,15917.998
7597,MAC004179,2013-06-08 06:30:00.0000000,1.684,15919.682
7598,MAC004179,2013-06-08 07:00:00.0000000,1.875,15921.557
7599,MAC004179,2013-06-08 07:30:00.0000000,1.749,15923.306
7600,MAC004179,2013-06-08 08:00:00.0000000,1.933,15925.239
7601,MAC004179,2013-06-08 08:30:00.0000000,1.886,15927.125
7602,MAC004179,2013-06-08 09:00:00.0000000,1.901,15929.026
7603,MAC004179,2013-06-08 09:30:00.0000000,1.71,15930.736
7604,MAC004179,2013-06-08 10:00:00.0000000,2.451,15933.187
7605,MAC004179,2013-06-08 10:30:00.0000000,1.867,15935.054
7606,MAC004179,2013-06-08 11:00:00.0000000,1.618,15936.672
7607,MAC004179,2013-06-08 11:30:00.0000000,1.664,15938.336
7608,MAC004179,2013-06-08 12:00:00.0000000,1.568,15939.904
7609,MAC004179,2013-06-08 12:30:00.0000000,1.765,15941.669
7610,MAC004179,2013-06-08 13:00:00.0000000,1.506,15943.175
7611,MAC004179,2013-06-08 13:30:00.0000000,1.988,15945.163
7612,MAC004179,2013-06-08 14:00:00.0000000,1.876,15947.039
7613,MAC004179,2013-06-08 14:30:00.0000000,1.841,15948.88
7614,MAC004179,2013-06-08 15:00:00.0000000,1.542,15950.422
7615,MAC004179,2013-06-08 15:30:00.0000000,1.627,15952.049
7616,MAC004179,2013-06-08 16:00:00.0000000,1.475,15953.524
7617,MAC004179,2013-06-08 16:30:00.0000000,1.813,15955.337
7618,MAC004179,2013-06-08 17:00:00.0000000,1.446,15956.783
7619,MAC004179,2013-06-08 17:30:00.0000000,2.677,15959.46
7620,MAC004179,2013-06-08 18:00:00.0000000,2.837,15962.297
7621,MAC004179,2013-06-08 18:30:00.0000000,3.394,15965.691
7622,MAC004179,2013-06-08 19:00:00.0000000,2.756,15968.447
7623,MAC004179,2013-06-08 19:30:00.0000000,2.521,15970.968
7624,MAC004179,2013-06-08 20:00:00.0000000,2.47,15973.438
7625,MAC004179,2013-06-08 20:30:00.0000000,2.383,15975.821
7626,MAC004179,2013-06-08 21:00:00.0000000,2.021,15977.842
7627,MAC004179,2013-06-08 21:30:00.0000000,2.587,15980.429
7628,MAC004179,2013-06-08 22:00:00.0000000,1.793,15982.222
7629,MAC004179,2013-06-08 22:30:00.0000000,1.755,15983.977
7630,MAC004179,2013-06-08 23:00:00.0000000,1.64,15985.617
7631,MAC004179,2013-06-08 23:30:00.0000000,1.92,15987.537
7632,MAC004179,2013-06-09 00:00:00.0000000,1.712,15989.249
7633,MAC004179,2013-06-09 00:30:00.0000000,1.864,15991.113
7634,MAC004179,2013-06-09 01:00:00.0000000,1.815,15992.928
7635,MAC004179,2013-06-09 01:30:00.0000000,1.941,15994.869
7636,MAC004179,2013-06-09 02:00:00.0000000,1.77,15996.639
7637,MAC004179,2013-06-09 02:30:00.0000000,1.689,15998.328
7638,MAC004179,2013-06-09 03:00:00.0000000,1.942,16000.27
7639,MAC004179,2013-06-09 03:30:00.0000000,1.769,16002.039
7640,MAC004179,2013-06-09 04:00:00.0000000,2.249,16004.288
7641,MAC004179,2013-06-09 04:30:00.0000000,2.436,16006.724
7642,MAC004179,2013-06-09 05:00:00.0000000,2.193,16008.917
7643,MAC004179,2013-06-09 05:30:00.0000000,2.275,16011.192
7644,MAC004179,2013-06-09 06:00:00.0000000,2.449,16013.641
7645,MAC004179,2013-06-09 06:30:00.0000000,2.154,16015.795
7646,MAC004179,2013-06-09 07:00:00.0000000,1.862,16017.657
7647,MAC004179,2013-06-09 07:30:00.0000000,2.037,16019.694
7648,MAC004179,2013-06-09 08:00:00.0000000,2.011,16021.705
7649,MAC004179,2013-06-09 08:30:00.0000000,2.354,16024.059
7650,MAC004179,2013-06-09 09:00:00.0000000,1.995,16026.054
7651,MAC004179,2013-06-09 09:30:00.0000000,1.792,16027.846
7652,MAC004179,2013-06-09 10:00:00.0000000,1.803,16029.649
7653,MAC004179,2013-06-09 10:30:00.0000000,2.274,16031.923
7654,MAC004179,2013-06-09 11:00:00.0000000,1.86,16033.783
7655,MAC004179,2013-06-09 11:30:00.0000000,1.768,16035.551
7656,MAC004179,2013-06-09 12:00:00.0000000,2.092,16037.643
7657,MAC004179,2013-06-09 12:30:00.0000000,2.556,16040.199
7658,MAC004179,2013-06-09 13:00:00.0000000,1.96,16042.159
7659,MAC004179,2013-06-09 13:30:00.0000000,1.844,16044.003
7660,MAC004179,2013-06-09 14:00:00.0000000,1.91,16045.913
7661,MAC004179,2013-06-09 14:30:00.0000000,1.599,16047.512
7662,MAC004179,2013-06-09 15:00:00.0000000,1.724,16049.236
7663,MAC004179,2013-06-09 15:30:00.0000000,1.831,16051.067
7664,MAC004179,2013-06-09 16:00:00.0000000,2.359,16053.426
7665,MAC004179,2013-06-09 16:30:00.0000000,1.91,16055.336
7666,MAC004179,2013-06-09 17:00:00.0000000,2.837,16058.173
7667,MAC004179,2013-06-09 17:30:00.0000000,2.266,16060.439
7668,MAC004179,2013-06-09 18:00:00.0000000,1.839,16062.278
7669,MAC004179,2013-06-09 18:30:00.0000000,2.591,16064.869
7670,MAC004179,2013-06-09 19:00:00.0000000,2.054,16066.923
7671,MAC004179,2013-06-09 19:30:00.0000000,2.424,16069.347
7672,MAC004179,2013-06-09 20:00:00.0000000,2.319,16071.666
7673,MAC004179,2013-06-09 20:30:00.0000000,2.33,16073.996
7674,MAC004179,2013-06-09 21:00:00.0000000,1.889,16075.885
7675,MAC004179,2013-06-09 21:30:00.0000000,1.917,16077.802
7676,MAC004179,2013-06-09 22:00:00.0000000,1.967,16079.769
7677,MAC004179,2013-06-09 22:30:00.0000000,1.901,16081.67
7678,MAC004179,2013-06-09 23:00:00.0000000,1.699,16083.369
7679,MAC004179,2013-06-09 23:30:00.0000000,1.707,16085.076
7680,MAC004179,2013-06-10 00:00:00.0000000,1.644,16086.72
7681,MAC004179,2013-06-10 00:30:00.0000000,1.825,16088.545
7682,MAC004179,2013-06-10 01:00:00.0000000,1.656,16090.201
7683,MAC004179,2013-06-10 01:30:00.0000000,1.743,16091.944
7684,MAC004179,2013-06-10 02:00:00.0000000,1.716,16093.66
7685,MAC004179,2013-06-10 02:30:00.0000000,1.886,16095.546
7686,MAC004179,2013-06-10 03:00:00.0000000,1.66,16097.206
7687,MAC004179,2013-06-10 03:30:00.0000000,2.146,16099.352
7688,MAC004179,2013-06-10 04:00:00.0000000,2.191,16101.543
7689,MAC004179,2013-06-10 04:30:00.0000000,2.448,16103.991
7690,MAC004179,2013-06-10 05:00:00.0000000,2.212,16106.203
7691,MAC004179,2013-06-10 05:30:00.0000000,2.426,16108.629
7692,MAC004179,2013-06-10 06:00:00.0000000,2.066,16110.695
7693,MAC004179,2013-06-10 06:30:00.0000000,3.113,16113.808
7694,MAC004179,2013-06-10 07:00:00.0000000,2.284,16116.092
7695,MAC004179,2013-06-10 07:30:00.0000000,2.271,16118.363
7696,MAC004179,2013-06-10 08:00:00.0000000,1.864,16120.227
7697,MAC004179,2013-06-10 08:30:00.0000000,1.989,16122.216
7698,MAC004179,2013-06-10 09:00:00.0000000,2.342,16124.558
